MGS 3;Hard;EVA;Frequenz 142.52 wurde benutzt von?;EVA;Major Zero;Para-Medic;The Boss
MGS 3;Hard;Para-Medic;Frequenz 145.73 wurde benutzt von?;Para-Medic;Major Zero;The Boss;Sigint
MGS 3;Hard;The Boss;Frequenz 141.80 wurde benutzt von?;The Boss;Eva;Para-Medic;Major Zero
MGS 3;Normal;Way To Fall;Wie hieß das Abschlusslied von MGS 3?;Way To Fall;Can't Say Goodbye to Yersterday;Calling to the Night;It Has to be This Way
MGS 3;Normal;Cynthia Harrell;Wer hat das Lied Snake Eater gesungen?;Cynthia Harrell;Starsailor;Lisbeth Scott;Donna Burke
MGS 3;Hard;Starsailor;Das Lied "Way To Fall" wurde gesungen von?;Starsailor;Harry Gregson-Williams;Logan Mader;Rhamlee Davis
MGS 3;Hard;144.75;Wie ist die Frequenz um aus der Zelle zu entkommen?;144.75;147.30;145.30;148.41
MGS 3;Hard;64;Wie viele Kerotans gibt es im Spiel?;64;68;62;70
MGS 3;Hard;28;Wie alt ist EVA während dieser Vorkommnisse?;28;26;30;25
MGS 3;Hard;28;Wie alt ist Para-Medic während dieser Vorkommnisse?;28;26;30;32
MGS 3;Hard;55;Wie alt ist Zero während dieser Vorkommnisse?;55;58;60;53
MGS 3;Hard;42;Wie alt ist The Boss während dieser Vorkommnisse?;42;40;44;46
MGS 3;Hard;20;Wie alt ist Ocelot während dieser Vorkommnisse?;20;24;29;32
MGS 3;Normal;Tatyana;Unter welchem Namen war EVA noch bekannt?;Tatyana;Voyevoda;Olga;Nastascha
MGS 3;Hard;1960;Wann ist EVA zur Sowjet Union übergelaufen?;1960;1962;1959;1964
MGS 3;Normal;The Fear;Tarnuniform Spinne wurde verwendet von?;The Fear;The Fury;The End;The Pain
MGS 3;Normal;alle Kerotans abschießen;Wie kann man die Stealth-Tarnung erhalten?;alle Kerotans abschießen;Spiel beenden ohne jemanden zu töten;über 100 mal ein Alarm auslösen;alle Gesichtsbemahlungen / Uniformen sammeln
MGS 3;Hard;Yevgeny;Wie ist Oberst Volgins Vorname?;Yevgeny;Ivan;Boris;Nikolai
MGS 3;Hard;45;Welches Kaliber hat EVAs Waffe?;45;22;9;38
MGS 3;Hard;Typ 17 Mauser;Welche Waffe hat EVA benutzt?;Typ 17 Mauser;Makarov Pistole;M1911A1;Thompson M1928A1
MGS 3;Hard;Rokovoj Bereg;Wie war der Name des Ortes an dem man gegen The Boss zum letzten mal Gekämpft hat?;Rokovoj Bereg;Lazorevo;Groznyj Grad;Tikhogornyj
MGS 3;Normal;Patriot;Welche Waffe erhält man nach Abschluss des Spiels?;Patriot;M4;Mk 22;EZ Gun
MGS 3;Normal;6;Wie viele Mitglieder hatte die Cobra-Einheit?;6;5;4;7
MGS 3;Hard;EZ Gun;Welche Waffe wurde von Sigint entworfen?;EZ Gun;M1911A1;Typ 19 Mauser;XM16E1
MGS 3;Normal;The End;Welchen Bosskampf kann man überspringen?;The End;Oberst Volgin;Ocelot;The Fear
MGS 3;Normal;Virtual Mission;Wie hat Snake die Virtuous Mission versehentlich während des Briefings genannt?;Virtual Mission;Simulated Mission;Visual Mission;Abandoned Mission
MGS 3;Normal;The Pain, The Fear, The End, The Fury, The Sorrow, The Boss;In welcher Reihenfolge hat man gegen die Cobra-Einheit gekämpft?;The Pain, The Fear, The End, The Fury, The Sorrow, The Boss;The Pain, The Fury, The Fear, The End, The Sorrow, The Boss;The Pain, The Fear, The Sorrow, The End, The Fury, The Boss;The Pain, The Fear, The Fury, The End, The Sorrow, The Boss
MGS 3;Normal;The Boss;I'm loyal... to the end. To my purpose. - Wessen Worte waren das?;The Boss;Snake;Ocelot;Eva
MGS 3;Normal;The Boss;So etwas wie Glück gibt es nicht auf dem Schlachtfeld! - Wessen Worte waren das?;The Boss;Volgin;Snake;Eva
MGS 3;Normal;The Fury;Die Flammen meiner Wut werden dich verbrennen! - Wessen Worte waren das?;The Fury;Volgin;Ocelot;The Pain
MGS 3;Normal;Patriot;Welche Waffe benutzte The Boss?;Patriot;SAA;Mk. 22;Makarov APS
MGS 3;Normal;Instant-Nudeln;Para-Medic bat Snake während eines Gesprächs, ihr ein Nahrungsmittel zurückzubringen, falls er es nicht essen würde. Von welchem Nahrungsmittel sprach sie?;Instant-Nudeln;Russische Ration;Russisches Kaninchen;Frucht A
MGS 3;Normal;John;Wie lautet richtiger Name von Naked Snake?;John;Jack;David;James
MGS 3;Normal;Jane Doe;Zu Beginn des Spiel hat Snake Para-Medic nach ihrem Namen gefragt. Welchen Namen hat sie gesagt?;Jane Doe;Jane Citizen;Sally Bloggs;Sally Smith
MGS 3;Normal;Pakistan;Über welchem Land ist das Flugzeug in den sowjetischen Luftraum geflogen?;Pakistan;China;Afghanistan;Indien
MGS 3;Hard;Dremuchij Nord;Wo traf Snake zum ersten Mal auf feindliche Soldaten?;Dremuchij Nord;Dremuchij Süd;Dolinovodno;Rassvet
MGS 3;Hard;Mosin-Nagant;Welche Waffe hat The End benutzt?;Mosin-Nagant;PSG 1;SVD;DSR 1
MGS 3;Hard;Boston;Wie lautet der Geburtsort von Para-Medic?;Boston;New York;Washington;Chicago
MGS 3;Hard;persönliche Gefühle gegenüber seinen Kameraden haben;Was ist laut The Boss eine der schlimmsten Sünden, die man je begehen könnte?;persönliche Gefühle gegenüber seinen Kameraden haben;immer auf der Suche nach einem Grund zum Kämpfen zu sein;selbst zu entscheiden, gegen wen man auf dem Schlachtfeld kämpft;gegen seine Kameraden zu kämpfen
MGS 3;Hard;ein politisches Werkzeug;Was genau ist laut The Boss ein Soldat?;ein politisches Werkzeug;jemand, der nach einem Grund zum Kämpfen sucht;jemand, der seine Befehle in Frage stellt;ein geborener Kämpfer
MGS 4;Hard;12. Juni 2008;Wann wurde das Spiel in Japan veröffentlicht?;12. Juni 2008;28. Juni 2008;1. Juni 2008;30. Juni 2008
MGS 4;Normal;PlayStation 3;Das Spiel wurde ursprünglich veröffentlicht für?;PlayStation 3;PlayStation 4;XBOX 360;GameCube
MGS 4;Hard;2014;Die Geschichte spielt im Jahr …?;2014;2008;2010;2012
MGS 4;Hard;9;Wie viele Jahre sind seit den Ereignissen von MGS 1 vergangen?;9;7;11;5
MGS 4;Normal;Old Snake;Snake wurde bezeichnet als …?;Old Snake;Naked Snake;Venom Snake;Dying Snake
MGS 4;Normal;Raketenwerfer benutzen;Welche dieser Methoden hat die Psyche-Anzeige nicht wiederhergestellt?;Raketenwerfer benutzen;rauchen;trinken;ein Erwachsenenmagazin lesen
MGS 4;Normal;SOP-System;Aktivitäten der PMCs werden kontrolliert von?;SOP-System;Privatunternehmen;Regierungen;B & B Einheit
MGS 4;Normal;Laughing Octopus;Gegen welches Mitglied der B&B Einheit musste Snake im 1 Bosskampf bestehen?;Laughing Octopus;Raging Raven;Crying Wolf;Screaming Mantis
MGS 4;Normal;Raging Raven;Gegen welches Mitglied der B&B Einheit musste Snake im 2 Bosskampf bestehen?;Raging Raven;Laughing Octopus;Crying Wolf;Screaming Mantis
MGS 4;Normal;Laughing Octopus besiegen;Wie konnte man die Gesichtstarnung (FaceCamo) erhalten?;Laughing Octopus besiegen;Screaming Mantis besiegen;Spiel auf dem Schwierigkeitsgrad "Hart" abschließen;das Spiel in unter 4 Std. abschließen
MGS 4;Normal;E3 2005;Das Spiel wurde öffentlich angekündigt während der?;E3 2005;E3 2006;TGS 2005;TGS 2006
MGS 4;Hard;Jackie Presti;Das Lied "Love Theme" wurde gesunden von?;Jackie Presti;Lisbeth Scott;Donna Burke;Cynthia Harrell
MGS 4;Hard;Here's to You;Wie heißt das Lied am Ende des Spiels?;Here's to You;Love Theme;The Best is Yet to Come;Can't Say Goodbye to Yesterday
MGS 4;Hard;2012;In welchem Jahr wurde die Unterstützung der Trophähen hinzugefügt?;2012;2013;2011;2010
MGS 4;Hard;Jennifer Hale;Wer ist die englische Synchronsprecherin von Naomi Hunter?;Jennifer Hale;Debi Mae West;Cristina Pucelli;Lee Meriwether
MGS 4;Hard;Hiromi Tsuru;Wer ist die japanische Synchronsprecherin von Naomi Hunter?;Hiromi Tsuru;Houko Kuwashima;Kyoko Terase;Kikuko Inoue
MGS 4;Hard;Kim Mai Guest;Wer ist die englische Synchronsprecherin von Mei Ling?;Kim Mai Guest;Lara Cody;Lee Meriwether;Debi Mae West
MGS 4;Hard;Houko Kuwashima;Wer ist die japanische Synchronsprecherin von Mei Ling?;Houko Kuwashima;Kyoko Terase;Kikuko Inoue;Yasuyo Nabeshima
MGS 4;Hard;Cristina Pucelli;Wer ist die englische Synchronsprecherin von Sunny?;Cristina Pucelli;Lee Meriwether;Renee Raudman;Julie Monroe
MGS 4;Hard;Lara Cody;Wer ist die englische Synchronsprecherin von Rosemary?;Lara Cody;Renee Raudman;Tasia Valenza;Lee Meriwether
MGS 4;Hard;Debi Mae West;Wer ist die englische Synchronsprecherin von Meryl Silverburgh?;Debi Mae West;Tasia Valenza;Vanessa Marshall;Jennifer Hale
MGS 4;Hard;Kyoko Terase;Wer ist die japanische Synchronsprecherin von Meryl Silverburgh?;Kyoko Terase;Naoko Nakamura;Houko Kuwashima;Hiromi Tsuru
MGS 4;Hard;Fred Tatasciore;Wer ist die englische Synchronsprecherin von Screaming Mantis (Beast)?;Fred Tatasciore;Maura Gale;Earl Boen;Nancy Linari
MGS 4;Normal;Christopher Randolph;Wer ist der englische Synchronsprecher von Hal Emmerich?;Christopher Randolph;Patric Zimmerman;David Hayter;Harry Gregson-Williams
MGS 4;Hard;Hideyuki Tanaka;Wer ist der japanische Synchronsprecher von Hal Emmerich?;Hideyuki Tanaka;Takeshi Aono;Yuzuru Fujimoto;Keiji Fujiwara
MGS 4;Hard;Banjō Ginga;Wer ist der japanische Synchronsprecher von Liquid Ocelot?;Banjō Ginga;Hideyuki Tanaka;Takeshi Aono;Ken'yū Horiuchi
MGS 4;Normal;Akio Ōtsuka;Wer ist der japanische Synchronsprecher von Solid Snake?;Akio Ōtsuka;Hideo Kojima;Yoji Shinkawa;David Hayter
MGS 4;Normal;Quinton Flynn;Wer ist der englische Synchronsprecher von Raiden?;Quinton Flynn;David Hayter;Yoji Shinkawa;Harry Gregson-Williams
MGS 4;Hard;Ken'yū Horiuchi;Wer ist der japanische Synchronsprecher von Raiden?;Ken'yū Horiuchi;Takeshi Aono;Banjō Ginga;Hideyuki Tanaka
MGS 4;Hard;Beng Spies;Wer ist der englische Synchronsprecher von Johnny (Akiba)?;Beng Spies;Phil LaMarr;Earl Boen;Paul Eiding
MGS 4;Hard;James Sie;Wer ist der englische Synchronsprecher von Jonathan?;James Sie;Khary Payton;Richard Doyle;Bob Joles
MGS 4;Normal;Phil LaMarr;Wer ist der englische Synchronsprecher von Vamp?;Phil LaMarr;Dave Fennoy;Patric Zimmerman;Bob Joles
MGS 4;Hard;141.12;Wie ist Otacon's Codec  Frequenz?;141.12;141.80;141.52;140.96
MGS 4;Hard;147.79;wie ist Rosemary's Codec  Frequenz?;147.79;141.80;142.52;145.73
MGS 4;Normal;140.85;Wie ist Campbell's Codec  Frequenz?;140.85;148.93;141.20;144.80
MGS 4;Normal;140.15;Wie ist Maryl's Codec  Frequenz?;140.15;141.85;148.93;147.79
MGS 4;Hard;Drebin;Von wem wurde die Codec Frequenz 148.93 benutzt?;Drebin;Raiden;Rosemary;Otacon
MGS 4;Hard;Raiden;Von wem wurde die Codec Frequenz 141.80 benutzt?;Raiden;Otacon;Meryl;Rosemary
MGS 4;Normal;Drebin;Wen kann man per Codec nicht kontaktieren?;Drebin;Rosemary;Colonel Campbell;Otacon
MGS 4;Normal;Raiden;Wen kann man per Codec nicht kontaktieren?;Raiden;Rosemary;Colonel Campbell;Otacon
MGS 4;Hard;Penguin Adventure;Während des Briefings von Akt 2 spielt Sunny ein PSP-Spiel. Welches?;Penguin Adventure;Metal Gear 1;Metal Gear 2;Policenauts
MGS 4;Normal;nach MGS 2;Die Geschichte spielt …?;nach MGS 2;vor MGS 3;nach MGS 3 und vor MGS 2;zwischen Metal Gear 2 und MGS 1
MGS 4;Normal;6;In wie viele Akte ist das Spiel unterteilt?;6;2;4;8
MGS 4;Normal;Liquid Sun;Wie lautete der Name des 1. Aktes?;Liquid Sun;Solid Sun;Twin Suns;Old Sun
MGS 4;Normal;Solid Sun;Wie lautete der Name des 2. Aktes?;Solid Sun;Liquid Sun;Twin Suns;Old Sun
MGS 4;Normal;Twin Suns;Wie lautete der Name des 4. Aktes?;Twin Suns;Liquid Sun;Solid Sun;Old Sun
MGS 4;Hard;Old Sun;Wie lautete der Name des 5. Aktes?;Old Sun;Liquid Sun;Naked Sin;Twin Suns
MGS 4;Hard;Liquid Ocelot;Verglichen mit MGS 2: welche Figur hat einen neuen japanischen Synchronsprecher bekommen?;Liquid Ocelot;Otacon;Roy Campbell;Raiden
MGS 4;Normal;4;Aus wie vielen Mitgliedern bestand Rat Patrol Team 01?;4;3;5;6
MGS 4;Normal;20%;An manchen Tagen bietet Drebin einen Rabatt an. Wie hoch ist dieser Rabatt?;20%;30%;40%;50%
MGS 4;Normal;während des Briefings zum 2. Akt;Wo kann man die Kamera finden?;während des Briefings zum 2. Akt;im Advent Palace;während des Briefings zum 3. Akt;in der Vista Villa
MGS 4;Hard;Akina Minami;In der Vista Villa befand sich im Schlafzimmer ein Plakat. Wie war der Name des Models?;Akina Minami;Kyoko Terase;Hiromi Tsuru;Yumi Kikuchi
MGS 4;Normal;Cyborg Raiden (Visier geschlossen);Welche Gesichtstarnung (FaceCamo) erhält man, wenn man Naomi mit Metal Gear Mk. II anstößt?;Cyborg Raiden (Visier geschlossen);Cyborg Raiden (Visier geöffnet);Naomi;Sunny
MGS 4;Hard;48273;Wie lautet das Passwort für Otacons Computer im 4. Akt?;48273;43782;47382;42873
MGS 4;Normal;mit einer Kombination aus Rauch- und Betäubungsgranaten;Was ist ein populärer Ansatz, um Crying Wolf mit nicht tödlich Waffen zu besiegen - selbst auf dem höchsten Schwierigkeitsgrad?;mit einer Kombination aus Rauch- und Betäubungsgranaten;Schlafgasminen benutzen;Mosin Nagant benutzen;Schrotflinte mit V-Ring-Munition benutzen
MGS 4;Normal;im 4. Akt;Wann kann man Metal Gear Mk III zum ersten Mal einsetzen?;im 4. Akt;im 2. Akt;im 3. Akt;im 5. Akt
MGS 4;Normal;Schwierigkeitsgrad Hart Big Boss;Was ist keine Voraussetzung für das Big Boss Abzeichen?;Schwierigkeitsgrad Hart Big Boss;das Spiel in unter 5 Stunden absolvieren;keine Feinde töten;keine Fortsetzungen
MGS 4;Hard;über 600 Feinde töten;Was ist keine Voraussetzung für das Chicken Emblem?;über 600 Feinde töten;das Spiel in über 35 Stunden abschließen;über 150 Alarme auslösen;mindestens 50 Fortsetzungen
MGS 4;Hard;Spiel in unter 8 Stunden abschließen;Was ist keine Voraussetzung für das Fox Emblem?;Spiel in unter 8 Stunden abschließen;das Spiel auf dem Schwierigkeitsgrad Normal abschließen;keine Feinde töten;weniger als 5 Alarme auslösen
MGS 4;Normal;das Spiel abschließen ohne jemanden zu töten;Wie kann man die Bandana erhalten?;das Spiel abschließen ohne jemanden zu töten;das Spiel auf dem Schwierigkeitsgrad Hart abschließen;das Spiel in unter 8 Stunden abschließen;im Spiel keinen Alarm auslösen
MGS 4;Normal;das Spiel abschließen ohne einen Alarm auszulösen;Wie kann man die Stealth-Tarnung erhalten?;das Spiel abschließen ohne einen Alarm auszulösen;das Spiel auf dem Schwierigkeitsgrad Hart abschließen;das Spiel in weniger als 8 Stunden beenden;das Spiel mit weniger als 5 Tötungen beenden
MGS 4;Normal;5 Mio. DP;Wie viel muss man für die Bandana bezahlen?;5 Mio. DP;1 Mio. DP;10 Mio. DP;7 Mio. DP
MGS 4;Normal;Octopus, Raven, Wolf, Mantis;In welcher Reihenfolge muss man gegen die Mitglieder der B & B Einheit kämpfen?;Octopus, Raven, Wolf, Mantis;Octopus, Wolf, Raven, Mantis;Raven, Octopus, Wolf, Mantis;Raven, Wolf, Octopus, Mantis
MGS 4;Hard;13462;Mit welchem Code kann man den iPod-Titel "Policenauts End Title" von Policenauts erhalten?;13462;78925;12893;48273
MGS 4;Hard;5;Wie viele Jahre sind seit den Ereignissen von MGS 2 vergangen?;5;4;6;7
MGS 4;Hard;Lee Meriwether;Wer ist die englische Synchronsprecherin von Eva?;Lee Meriwether;Tasia Valenza;Cristina Pucelli;Jennifer Hale
MGS 4;Hard;das Spiel über 40 mal fortsetzen;Wie kann man die Leichen-Uniform erhalten?;das Spiel über 40 mal fortsetzen;mindestens 500 Gegner töten;mindestens 100 mal getötet werden;über 200 Alarme auslösen
MGS 4;Hard;14893;Welchen Code musste man in Otacon's Computer eingebem um 100.000 DP zu erhalten?;14893;48273;12893;42673
MGS 4;Normal;Mittwochs und Sonntags;An welchen Tagen bietet Drebin einen Rabatt an?;Mittwochs und Sonntags;Samstags und Sonntags;Mittwochs und Samstags;Freitags und Sonntags
MGS 4;Normal;Meryl;Wen kann man per Codec nicht kontaktieren?;Meryl;Rosemary;Colonel Campbell;Otacon
MGS 4;Normal;mit einem PS3-Controller;Wie kontrolliert Snake Metal Gear MK-2?;mit einem PS3-Controller;mit PlayStation Portable;mit einem iPod;mit Nanomaschinen
MGS 4;Normal;mit Hilfe der Solarpistole;Wie kann man Vamp recht schnell besiegen?;mit Hilfe der Solarpistole;durch Verwendung von M4 mit V-Ring-Munition;durch den Einsatz von Schlafgasminen;mit Hilfe der Gesichtstarnung von Crying Beauty
MGS 4;Normal;The Boss;Welcher Charakter kommt in MGS 4 nicht vor?;The Boss;Big Boss;Ocelot;Eva
MGS 5;Normal;2. September 2015;Wann wurde das Spiel in Japan veröffentlicht?;2. September 2015;12. Juni 2015;1. März 2015;15. September 2015
MGS 5;Normal;1. September 2015;Wann wurde das Spiel weltweit für die Konsolen veröffentlicht?;1. September 2015;12. Juni 2015;1. August 2015;15. September 2015
MGS 5;Hard;11. Oktober 2016;Wann wurde die Version The Definitive Experience in Nordamerika veröffentlicht?;11. Oktober 2016;15. September 2016;10. November 2016;1. September 2016
MGS 5;Hard;10. November 2016;Wann wurde die Version The Definitive Experience in Japan veröffentlicht?;10. November 2016;11. Oktober 2016;31. Oktober 2016;30. November 2016
MGS 5;Normal;Switch;Für welche Konsole wurde das Spiel nicht veröffentlicht?;Switch;PlayStation 3;XBOX 360;XBOX One
MGS 5;Hard;1984;Die Geschichte spielt im Jahr  …?;1984;1972;1978;1982
MGS 5;Normal;9;Wie viele Jahre sind seit den Ereignissen von MGS Ground Zeroes vergangen?;9;7;5;11
MGS 5;Hard;11;Wie viele Jahre ist die Geschichte vor dem ursprünglichen Metal Gear angesiedelt?;11;9;13;15
MGS 5;Normal;Zypern;Wo erwacht Big Boss nach den Ereignissen von Ground Zeroes?;Zypern;Afghanistan;Ägypten;Costa Rica
MGS 5;Normal;in der Nähe der Seychellen;Wo befindet sich Diamond Dogs?;in der Nähe der Seychellen;im Südatlantik;im Indischen Ozean;im Südpazifik
MGS 5;Normal;Sie sind nicht genetisch verwandt;An einer bestimmten Stelle in der Geschichte bewies ein DNA-Test, dass Eli kein Klon von Venom Snake war. Warum?;Sie sind nicht genetisch verwandt;Eli manipulierte den Test;Es war ein Fehler im Labor;Venoms DNA wurde nicht mit Eli DNA verglichen
MGS 5;Hard;ST-84;Unter welcher Modellbezeichnung war das neue Metal Gear noch bekannt?;ST-84;ZE-20;MG-83;RX-3
MGS 5;Normal;Diamond Dogs;Wie heißt die Söldnergruppe von Big Boss?;Diamond Dogs;Militaires Sans Frontières;XOF;Outer Heaven
MGS 5;Normal;Zypern;Venom Snake trifft Quiet zum ersten Mal in?;Zypern;Afghanistan;Angola;Mother Base
MGS 5;Normal;sie war infiziert;Warum hat Quiet mit niemandem gesprochen?;sie war infiziert;sie konnte nicht sprechen;sie konnte kein Englisch sprechen;sie weigerte sich zu sprechen
MGS 5;Hard;Green Band Trailer;Wie heißt der Trailer, der 2013 auf der Microsoft E3-Pressekonferenz gezeigt wurde?;Green Band Trailer;Red Band Trailer;White Band Trailer;Black Band Trailer
MGS 5;Normal;Not Your Kind of People;Welcher Song war im GDC 2013 Trailer zu hören?;Not Your Kind of People;Nuclear;Sins of the Father;Quiet's Theme
MGS 5;Normal;Elegia;Welcher Song war im E3 2015 Trailer zu hören?;Elegia;Nuclear;Sins of the Father;Quiet's Theme
MGS 5;Normal;Nuclear;Welcher Song war im E3 2014 Trailer zu hören?;Nuclear;Not Your Kind of People;Sins of the Father;Quiet's Theme
MGS 5;Normal;Stefanie Joosten;Welche Schauspielerin spielt Quiet?;Stefanie Joosten;Donna Burke;Léa Seydoux;Jennifer Hale
MGS 5;Hard;Hideyuki Tanaka;Wer ist der japanische Synchronsprecher von Huey Emmerich?;Hideyuki Tanaka;Satoshi Mikami;Yuzuru Fujimoto;Keiji Fujiwara
MGS 5;Normal;Christopher Randolph;Wer ist der englische Synchronsprecher von Huey Emmerich?;Christopher Randolph;Patric Zimmerman;David Hayter;Harry Gregson-Williams
MGS 5;Hard;Satoshi Mikami;Wer ist der japanische Synchronsprecher von Ocelot?;Satoshi Mikami;Hideyuki Tanaka;Takeshi Aono;Tomokazu Sugita
MGS 5;Normal;Troy Baker;Wer ist der englische Synchronsprecher von Ocelot?;Troy Baker;Robin Atkin Downes;David Hayter;Paul Eiding
MGS 5;Normal;Kiefer Sutherland;Wer ist der englische Synchronsprecher von Venom Snake?;Kiefer Sutherland;David Hayter;Akio Ōtsuka;Troy Baker
MGS 5;Normal;Akio Ōtsuka;Wer ist der japanische Synchronsprecher von Venom Snake?;Akio Ōtsuka;Hideo Kojima;Yoji Shinkawa;David Hayter
MGS 5;Hard;Robin Atkin Downes;Wer ist der englische Synchronsprecher von Kazuhira Miller?;Robin Atkin Downes;Troy Baker;Christopher Randolph;Jay Tavare
MGS 5;Hard;Tomokazu Sugita;Wer ist der japanische Synchronsprecher von Kazuhira Miller?;Tomokazu Sugita;Takeshi Aono;Satoshi Mikami;Hideyuki Tanaka
MGS 5;Hard;Jay Tavare;Wer ist der englische Synchronsprecher von Code Talker?;Jay Tavare;Robin Atkin Downes;Paul Eiding;Quinton Flynn
MGS 5;Hard; James Horan;Wer ist der englische Synchronsprecher von Skull Face?; James Horan;Richard Doyle;James Sie;Jay Tavare
MGS 5;Hard;Metal Gear Solid V Lost Memories;Welcher Soundtrack wurde nicht veröffentlicht?;Metal Gear Solid V Lost Memories;Metal Gear Solid V Original Soundtrack;Metal Gear Solid V Extended Soundtrack;Metal Gear Solid V Original Soundtrack The Lost Tapes
MGS 5;Normal;Big Boss;Ishmael war kein geringerer als ...?;Big Boss;Ocelot;Kaz;Skull Face
MGS 5;Hard;11. März;Wann ist Venom erwacht?;11. März;9. März;14. März;7. März
MGS 5;Hard;21. März;Wann sind Ocelot und Venom Snake in das Gebiet um Nordkabul gekommen, um Miller zu retten?;21. März;11. März;1. März;7. März
MGS 5;Hard;Erinnern Sie sich, was mit Ihnen passiert ist?;Welche Frage hat der Arzt im Krankenhaus nicht gestellt?;Erinnern Sie sich, was mit Ihnen passiert ist?;Wie lautet Ihr Name?;Haben Sie Schwierigkeiten beim Sprechen?;Können Sie Ihren Kopf bewegen?
MGS 5;Hard;3;Millers Rettung: Wie viele Tage hatte Miller, laut Ocelot noch zu leben?;3;1;2;4
MGS 5;Hard;Da Ghwandai Khar;Wie hieß das Dorf, in dem Miller gefangen gehalten wurde?;Da Ghwandai Khar;Da Wialo Kallai;Da Shago Kalla;Da Smasei Laman
MGS 5;Hard;einen Speznas-Kommandanten eliminieren;Was war das Ziel der Mission Der Weg des Helden?;einen Speznas-Kommandanten eliminieren;Kommunikationsgeräte zerstören;Rettung des gefangenen Ingenieurs;Rettung eines Mudschaheddin-Kämpfers
MGS 5;Hard;Wo schlafen die Bienen;Während welcher Mission traf Venom Snake Skull Face zum ersten Mal von Angesicht zu Angesicht?;Wo schlafen die Bienen;Informationskontrolle (C2W);Besatzungsmacht;Engel mit gebrochenen Flügeln
MGS 5;Normal;Verborgen in Stille;Während welcher Mission musste Venom Snake gegen Quiet kämpfen?;Verborgen in Stille;Engel mit gebrochenen Flügeln;Der Weg des Helden;Besatzungsmacht
MGS 5;Normal;Königreich der Fliegen;Wie hieß die letzte Mission, die aus dem Spiel entfernt wurde?;Königreich der Fliegen;Phantomglieder;Der Weg des Helden;Auf dem Weg in die Hölle
MGS 5;Hard;Zentrales Hauptlager;Wo wurde Huey als Geisel gehalten, als Snake ihn rettete?;Zentrales Hauptlager;Kraftwerk Serak;Östlicher Kommunikationsposten;Qarya Sakhra Ee
MGS 5;Normal;Huey zu retten;Was war das Hauptziel der Mission Auf dem Weg in die Hölle?;Huey zu retten;Bergung des Mammal-Pods;Sahelanthropus zu zerstören;Kindersoldaten zu retten
MGS 5;Hard;Pechschwarz;Venom Snakes erste Mission in Afrika war…?;Pechschwarz;Lingua Franca;Karawane der Verräter;Verbindung des Blutes
MGS 5;Hard;Stimmen;Während welcher Mission musste Venom Snake gegen den Man on Fire kämpfen?;Stimmen;Lingua Franca;Verbindung des Blutes;Auf der Jagd
MGS 5;Normal;Die Weisse Mamba;Während welcher Mission musste Venom Snake gegen Eli kämpfen und ihn anschließend extrahieren?;Die Weisse Mamba;Lingua Franca;Stimmen;Enger Kontakt
MGS 5;Hard;Nachschubaußenposten Yakho Oboo;Wo hat Venom Snake den Leichnam des Man on Fire gefunden?;Nachschubaußenposten Yakho Oboo;Da Shago Kalla;Qarya Sakhra Ee;Zentrales Hauptlager
MGS 5;Hard;Lamar Khaate Palast;Wo wurde Quiet als Geisel festgehalten?;Lamar Khaate Palast;Nachschubaußenposten Yakho Oboo;Qarya Sakhra Ee;Östlicher Kommunikationsposten
MGS 5;Normal;Ich habe mich nicht dafür entschieden, still zu sein;Was waren die ersten Worte auf der Kassette von Quiet?;Ich habe mich nicht dafür entschieden, still zu sein;Hätten wir doch nur eine gemeinsame Sprache;Es war die Rache, die mich zu ihnen trieb;Ich wollte dir meine Gefühle zeigen
MGS 5;Normal;Wahrheit: Der Mann, der die Welt verkauft hat;Fakten existieren nicht, es gibt nur Interpretationen.   Vor welcher Mission wurde das nachfolgende Zitat eingeblendet?;Wahrheit: Der Mann, der die Welt verkauft hat;Skull Face;Erwachen;Königreich der Fliegen
MGS 5;Normal;Erinnerst du dich jetzt?;Was waren die ersten Worte auf der Kassette von Big Boss?;Erinnerst du dich jetzt?;Ich habe den Tod überlistet, dank dir;Ich bin Big Boss, und du bist es auch...;Diese Geschichte - diese "Legende" - gehört uns
MGS 5;Normal;Von jetzt an bist du Big Boss;Was waren die letzten Worte auf der Kassette von Big Boss?;Von jetzt an bist du Big Boss;Danke... mein Freund;Diese Geschichte - diese "Legende" - gehört uns.;Ich bin du, und du bist ich
MGS 5;Hard;[Extrem] Stimmen;Welche Mission gibt es nicht?;[Extrem] Stimmen;[Extrem] Unterstützung;[Extrem] Karawane der Verräter;[Extrem] Code Talker
MGS 5;Hard;[Ohne Entdeckung] Lingua Franca;Welche Mission gibt es nicht?;[Ohne Entdeckung] Lingua Franca;[Ohne Entdeckung] Über den Zaun;[Ohne Entdeckung] Kriegswirtschaft;[Ohne Entdeckung] Spuren der Phantom
MGS 5;Hard;157;Wie viele Nebenoperationen (Side Ops) gibt es im Spiel?;157;132;145;126
MGS 5;Normal;7;Wie viele Zielübung Nebenoperationen gibt es im Spiel?;7;4;9;11
MGS 5;Hard;Skull Face;Was war die Missionsnummer 30?;Skull Face;Code Talker;Metallische Archaeen;Sahelanthropus
MGS 5;Normal;Stiller Abgang;Nach welcher Mission verschwand Quiet?;Stiller Abgang;Verborgen in Stille;Besatzungsmacht;Stille Rache
MGS 5;Hard;45;Als Venom Snake aufbrach, um Quiet zu retten, welche Missionsnummer war das?;45;43;47;46
